Data Medicao;PRECIPITACAO TOTAL;PRESSAO ATMOSFERICA MEDIA ;TEMPERATURA DO PONTO DE ORVALHO ;TEMPERATURA MEDIA;UMIDADE RELATIVA DO AR;VENTO, VELOCIDADE MEDIA
07/05/2015;0,2;915,3;11,875;14,2375;86,708333;1,645833
08/05/2015;0,2;918,291667;8,829167;12,9125;76,708333;2,058333
09/05/2015;0;915,708333;10,483333;14,991667;78,291667;0,683333
10/05/2015;11,4;912,204167;14,216667;14,645833;97,208333;1,0625
11/05/2015;13,8;909,608333;12,404167;15,291667;83,541667;2,225
12/05/2015;1,8;913,95;11,595833;14,145833;85,208333;2,533333
13/05/2015;0,2;917,9375;10,75;14,3625;80,5;1,933333
14/05/2015;0,6;917,929167;12,441667;14,8;86,25;2,033333
15/05/2015;1;917,895833;12,7875;15,45;85,083333;1,308333
16/05/2015;0,2;919,116667;11,770833;15,083333;82,041667;1,179167
17/05/2015;0;919,1125;12,6625;15,625;83,375;0,704167
18/05/2015;0,2;918,6875;13,358333;16,0125;85,458333;0,879167
19/05/2015;0;918,1125;13,929167;16,6875;84,791667;1,220833
20/05/2015;0,6;917,6125;14,208333;17,0125;84,416667;1,679167
21/05/2015;0,2;918,841667;13,8375;16,8625;83;1,375
22/05/2015;0;918,0375;14,625;18,479167;79,958333;1,191667
23/05/2015;0;914,8;15,420833;19,825;77,458333;1,883333
24/05/2015;0;911,816667;15,35;20,395833;73,458333;2,3125
25/05/2015;11,6;913,1375;17,658333;19,329167;90,375;1,2625
26/05/2015;5,8;914,9625;16,591667;17,925;92,25;1,0125
27/05/2015;26,8;911,3125;16,391667;18,208333;89,791667;2,241667
28/05/2015;8,8;909,604167;11,545833;15,320833;78,541667;3,7
29/05/2015;0;910,225;8,495833;12,608333;77,625;1,5375
30/05/2015;null;911,45;7,838889;null;76,166667;1,044444
31/05/2015;0;913,5875;10,55;13,7125;81,291667;0,704167
01/06/2015;0,2;916,8625;10,570833;13,016667;86,291667;0,720833
02/06/2015;0,2;917,0625;10,4;12,9375;86,125;0,945833
03/06/2015;0;916,520833;11,491667;14,833333;81,25;1,270833
04/06/2015;0,2;918,1;11,570833;15,666667;79,958333;0,625
05/06/2015;0,2;917,4375;10,329167;16,195833;71,5;0,625
06/06/2015;0;914,458333;11,766667;16,758333;75,291667;1,370833
07/06/2015;0,2;914,633333;12,304167;18,5;69,208333;1,770833
08/06/2015;0;914,804167;12,083333;18,520833;68,5;1,475
09/06/2015;0;913,683333;10,954167;18,683333;63,041667;1,3125
10/06/2015;0;912,708333;11,625;19,895833;60,125;2,608333
11/06/2015;0;911,758333;13,233333;19,954167;66,791667;2,883333
12/06/2015;14;914,033333;12,291667;13,1625;94,541667;1,716667
13/06/2015;24,8;910,629167;14,304167;16,770833;86,583333;2,329167
14/06/2015;0;906,5375;14,191667;20,404167;68,458333;4,341667
15/06/2015;26,2;911,975;7,766667;10,6875;83,041667;2,008333
16/06/2015;null;null;null;null;null;null
17/06/2015;0;914,145833;10,7625;14,375;79,916667;1,208333
18/06/2015;0;912,2375;13,75;16,8;82,75;2,475
19/06/2015;8,2;920,604167;7,8;9,454167;89,416667;2,183333
20/06/2015;0;921,373913;9,395652;11,978261;84,608696;1,956522
21/06/2015;0;920,008333;12,395833;15,1875;84,625;0,954167
22/06/2015;0,2;918,95;10,7875;17,045833;71,666667;0,925
23/06/2015;0;919,141667;11,3375;15,170833;79,458333;1,0125
24/06/2015;0;923,516667;8,395833;11,045833;83,916667;2,4625
25/06/2015;0;924,6875;9,325;11,675;85,791667;2,379167
26/06/2015;0,2;925,1125;11,154167;13,15;88,25;2,241667
27/06/2015;2,2;922,5875;9,966667;12,975;83,625;1,275
28/06/2015;0,2;918,920833;9,4875;13,441667;79,708333;0,991667
29/06/2015;null;915,528571;9,72381;null;73,809524;1,242857
30/06/2015;0,2;912,879167;11,154167;15,916667;75,25;2,1625
01/07/2015;4,2;914,420833;12,329167;16,029167;80,375;1,2125
02/07/2015;0;915,1875;11,308333;13,495833;86,875;1,995833
03/07/2015;11,8;909,920833;12,4125;14,970833;85,166667;2,583333
04/07/2015;0;911,875;6,6375;12,9125;67,666667;2,691667
05/07/2015;null;917,022222;5,661111;null;76,111111;2,083333
06/07/2015;0;915,741667;10,604167;13,133333;85,125;1,954167
07/07/2015;1,8;913,420833;13,854167;14,9375;93,375;0,866667
08/07/2015;28;910,379167;14,020833;14,758333;95,208333;1,658333
09/07/2015;7,6;910,895833;9,591667;14;75;4,625
10/07/2015;0;914,978261;10,591304;13,934783;81,73913;1,143478
11/07/2015;31,2;914,033333;12,2625;15,8375;80;3,125
12/07/2015;0,2;913,079167;12,570833;15,0375;85,5;2,0125
13/07/2015;17;910,341667;14,175;17,7125;81,5;2,075
14/07/2015;0;911,579167;14,154167;21,079167;65,333333;2,983333
15/07/2015;7,2;917,65;15,2375;17,2125;88,583333;1,0625
16/07/2015;0;917,391667;15,070833;16,466667;91,666667;0,833333
17/07/2015;36,2;918,070833;12,9125;15,2625;86,5;2,558333
18/07/2015;5;917,3;13,2625;16,9625;81,625;1,2375
19/07/2015;0;916,108333;13,466667;17,2625;81,041667;1,525
20/07/2015;0;912,879167;11,825;18,116667;69,041667;2,033333
21/07/2015;17,6;913,025;10,929167;15,0125;78,208333;2,291667
22/07/2015;0;918,033333;7,991667;11,495833;79,333333;2,3375
23/07/2015;0;918,925;10,7625;13,695833;83,25;1,545833
24/07/2015;0;915,6625;12,8875;14,029167;92,791667;1,25
25/07/2015;12,4;914,458333;11,029167;14,1;83,458333;0,804167
26/07/2015;0,2;914,325;8,9125;12,9;80,166667;0,970833
27/07/2015;0,2;914,491667;9,45;13,6875;78,166667;0,766667
28/07/2015;0;915,547826;7,965217;14,491304;68,73913;0,747826
29/07/2015;0,2;917,690909;9,072727;16,059091;66,318182;0,85
30/07/2015;0;917,716667;9,370833;15,8125;69,666667;0,466667
31/07/2015;0,2;916,547826;9,134783;16,817391;65,695652;1,086957
01/08/2015;0;916,4;10,404167;18,416667;64,083333;1,045833
02/08/2015;0,2;914,1625;10,7375;17,629167;68,708333;1,375
03/08/2015;0;914,0375;9,104167;19,504167;54,833333;2,391667
04/08/2015;0;915,883333;10,9875;18,804167;64,833333;1,258333
05/08/2015;0;914,758333;11,566667;18,7375;68,291667;1,508333
06/08/2015;0;912,7375;9,991667;19,283333;58,666667;1,420833
07/08/2015;0;912,4875;9,554167;19,95;54,875;1,525
08/08/2015;0;915,104167;9,65;20,270833;54,875;1,1625
09/08/2015;0;916,270833;13,158333;17,670833;76,5;2,345833
10/08/2015;0;917,658333;13,770833;18,9875;74,375;2,1625
11/08/2015;0;918,529167;14,616667;18,854167;79,541667;1,529167
12/08/2015;0;917,8875;11,75;18,866667;66,625;1,783333
13/08/2015;0,2;917,545833;11,5625;17,875;72,333333;1,35
14/08/2015;0;917,033333;12,466667;18,395833;73,416667;1,220833
15/08/2015;0;915,8375;11,879167;18,704167;70,166667;1,966667
16/08/2015;0,2;917,641667;10,920833;19,295833;62,375;1,2375
17/08/2015;0;916,979167;12,5375;18,0625;73,583333;1,895833
18/08/2015;0,2;913,666667;12,433333;18,9875;70;2,408333
19/08/2015;3,6;910,983333;10,3125;15,933333;70,625;3,795833
20/08/2015;0;915,483333;8,608333;12,654167;77;1,545833
21/08/2015;0;915,979167;9,833333;14,2375;75,958333;1,916667
22/08/2015;0,2;913,154167;10,629167;15,454167;75,541667;1,3
23/08/2015;0;911,945833;11,65;15,029167;80,666667;1,820833
24/08/2015;7;914,2125;11,7875;13,470833;89,833333;2,341667
25/08/2015;0,2;914,445833;11,658333;13,4875;88,958333;1,841667
26/08/2015;1,2;913,275;13,279167;16,0625;84,166667;2,004167
27/08/2015;13,4;912,783333;11,591667;16,170833;76;2,495833
28/08/2015;0;916,9125;7,383333;15,229167;64,291667;1,225
29/08/2015;0;916,979167;8,275;17,166667;61,666667;1,3375
30/08/2015;0;915,678261;6,543478;20,204348;48,956522;0,995652
31/08/2015;0;914,9375;8,508333;21,0625;50,958333;1,7875
01/09/2015;0;916,095833;11,4125;18,320833;66,208333;1,891667
02/09/2015;0;916,920833;9,758333;13,004167;80,916667;2,570833
03/09/2015;5,8;912,833333;12,920833;13,766667;94,708333;1,154167
04/09/2015;19,2;912,995833;12,804167;15,533333;84,958333;1,479167
05/09/2015;0,4;914,758333;11,2125;14,758333;80,583333;2,375
06/09/2015;0,2;911,4125;10,783333;13,575;83,458333;1,583333
07/09/2015;0,4;907,670833;14,1375;17,7875;81,416667;1,379167
08/09/2015;26,4;904,975;14,5625;15,420833;94,708333;1,9875
09/09/2015;15;908,6625;12,7875;15,929167;83,541667;1,495833
10/09/2015;0,2;908,804167;14,020833;16,004167;88,75;1,9
11/09/2015;18,2;908,8875;11,429167;14,6875;81,583333;1,7875
12/09/2015;0;914,608696;7,121739;12,052174;72,956522;1,478261
13/09/2015;0;916,930435;8,743478;12,073913;81,826087;1,673913
14/09/2015;0;917,5875;8,325;13,483333;72,958333;1,9625
15/09/2015;0,2;914,7625;12,016667;16,291667;77,833333;1,9
16/09/2015;0;909,966667;15,2875;22,966667;66,583333;2,825
17/09/2015;0,2;909,658333;16,541667;24,208333;64,041667;2,6625
18/09/2015;0;911,575;15,641667;25,15;58,333333;3,158333
19/09/2015;0;913,558333;14,875;23,475;62,583333;2,129167
20/09/2015;0,4;913,941667;15,075;20,908333;71,125;2,391667
21/09/2015;0;912,404167;10,820833;22,766667;52,208333;1,529167
22/09/2015;0;911,320833;13,416667;22,670833;65,958333;1,408333
23/09/2015;0;910,3625;12,379167;23,670833;58,583333;1,125
24/09/2015;0;908,479167;10,254167;26,104167;40,375;2,420833
25/09/2015;0;909,9125;14,270833;21,6;65,541667;1,475
26/09/2015;11;912,670833;16,3;17,920833;90,416667;1,458333
27/09/2015;2,2;909,875;17,225;18,5125;92,458333;1,241667
28/09/2015;3,2;907,6875;14,004167;18,5625;77,541667;2,4875
29/09/2015;2,4;909,620833;13,433333;18,604167;75,208333;1,879167
30/09/2015;0,2;910,620833;16,008333;18,666667;85,583333;1,591667
01/10/2015;6,4;913,179167;14,895833;16,883333;88,625;1,508333
02/10/2015;3;911,075;16,608333;20,729167;79,375;1,879167
03/10/2015;3,6;911,3625;15,545833;18,504167;83,625;1,9875
04/10/2015;3,6;913,104167;14,025;16,858333;83,916667;1,7
05/10/2015;0,2;914,841667;12,1625;14,8875;84,208333;2,029167
06/10/2015;0;914,979167;11,870833;15,725;79,083333;2,083333
07/10/2015;0;912,120833;14,416667;20,516667;71,333333;1,941667
08/10/2015;0;909,654167;17,3875;22,883333;74,541667;1,879167
09/10/2015;42,2;910,554167;16,5375;18,766667;87,625;2,825
10/10/2015;19,4;911,670833;16,2375;19,3375;83,125;2,470833
11/10/2015;1,8;912,391667;15,4875;16,8375;92,083333;1,9625
12/10/2015;27,2;912,558333;14,295833;16,45;87,375;2,945833
13/10/2015;1;913,75;13,495833;15,608333;87,833333;1,945833
14/10/2015;0;911,395833;16,241667;19,65;82,375;2,141667
15/10/2015;0;909,054167;16,808333;24,8125;66,416667;2,958333
16/10/2015;0;912,475;17,179167;22,325;74,375;1,95
17/10/2015;4;915,858333;14,508333;16,375;89,041667;2,4625
18/10/2015;0;918,0375;8,95;11,633333;83,583333;2,720833
19/10/2015;0;914,941667;12,091667;15,695833;80,166667;2,770833
20/10/2015;0;910,366667;14,625;22,316667;66,541667;2,2875
21/10/2015;0,2;909,233333;17,883333;21,929167;79,75;2,170833
22/10/2015;40,6;909,554167;16,2875;17,325;93,875;1,829167
23/10/2015;49,6;912,4375;15,104167;17,008333;89,083333;1,4875
24/10/2015;1,2;916,295833;14,083333;15,795833;89,916667;2,4125
25/10/2015;0;916,0625;12,704167;14,279167;90,625;2,5625
26/10/2015;1,4;913,883333;14,845833;16,033333;92,875;1,754167
27/10/2015;10,2;911,904167;16,570833;18,945833;87,208333;1,291667
28/10/2015;0,2;913,020833;16,070833;18,966667;83,791667;2,2
29/10/2015;0,2;914,966667;15,220833;18,379167;82,833333;2,770833
30/10/2015;1,2;912,770833;16,204167;19,733333;81,875;2,658333
31/10/2015;0;910,0125;18,266667;19,204167;94,333333;1,325
01/11/2015;18;911,704167;15,275;16,429167;93,083333;2,85
02/11/2015;1,8;911,395833;14,1375;15,425;92,25;3,129167
03/11/2015;1,8;910,679167;16,25;17,995833;90,166667;1,033333
04/11/2015;2,2;911,391667;16,6875;17,216667;96,75;1,875
05/11/2015;18,6;910,6375;16,375;18,625;87,583333;1,804167
06/11/2015;14;914,029167;13,545833;15,579167;87,916667;2,754167
07/11/2015;0;914,708333;13,058333;15,929167;83,541667;2,383333
08/11/2015;0,6;913,775;14,770833;16,416667;90,333333;2,0875
09/11/2015;3;913,3125;16,779167;19,795833;84,083333;1,629167
10/11/2015;0;914,379167;17,9875;21,9625;80,208333;1,754167
11/11/2015;16,8;912,170833;17,275;22,758333;75;2,075
12/11/2015;4,6;910,354167;18,466667;21,633333;83,708333;1,575
13/11/2015;2,8;908,808333;17,883333;21,033333;83,25;2,1375
14/11/2015;0,4;907,883333;17,391667;22,3875;74,5;2,525
15/11/2015;0,2;909,675;17,358333;19,720833;87,291667;2,258333
16/11/2015;33,6;909,9625;15,575;18,141667;85,416667;1,916667
17/11/2015;0,4;907,475;16,529167;18,516667;89;2,425
18/11/2015;7;905,379167;16,929167;20,966667;79,708333;2,016667
19/11/2015;2,4;903,604167;17,741667;23,045833;73,375;2,6625
20/11/2015;15,6;903,841667;16,283333;20,704167;77,083333;3,554167
21/11/2015;0,2;910,566667;13,929167;17,304167;80,958333;2,745833
22/11/2015;0;910,808333;15,079167;16,883333;89,25;1,8375
23/11/2015;45,8;907,958333;16,620833;18,2;90,958333;1,8125
24/11/2015;17,2;905,8;16,116667;17,6375;91,25;1,695833
25/11/2015;10;908,995833;16,5625;18,770833;87,5;1,545833
26/11/2015;0,2;912,125;17,420833;20,4625;83,708333;2,154167
27/11/2015;0,4;911,229167;16,545833;19,279167;84,625;2,283333
28/11/2015;4,6;908,383333;17,229167;20,554167;82,25;2,1375
29/11/2015;0,2;910,545833;16,720833;19,633333;84,125;1,920833
30/11/2015;19;914,904167;12,9375;13,8875;94,083333;1,908333
01/12/2015;4,8;915,133333;14,733333;16,3875;90,25;1,7875
02/12/2015;0,4;913,320833;16,679167;18,666667;89,166667;0,966667
03/12/2015;17,8;911,779167;17,5125;19,304167;90,25;1,5875
04/12/2015;8;909,970833;17,220833;19,883333;85,666667;1,645833
05/12/2015;0,6;907,945833;16,945833;21,5125;77,708333;1,533333
06/12/2015;1,2;909,191667;16,366667;17,441667;93,583333;2,229167
07/12/2015;21,6;910,633333;15,170833;18,158333;83,875;1,85
08/12/2015;0,2;912,308333;15,783333;19,729167;78,958333;2,375
09/12/2015;0;911,2375;17,6625;22,554167;74,958333;2,254167
10/12/2015;11,8;907,5625;17,641667;21,779167;77,75;3,15
11/12/2015;0,2;910,495833;16,65;21,925;75,541667;2,325
12/12/2015;0,2;910,816667;17,416667;20,808333;81,583333;1,508333
13/12/2015;14,8;909,9375;16,583333;22,608333;72;2,575
14/12/2015;0;909,591667;16,283333;24,7875;60,666667;2,354167
15/12/2015;1;910,6125;17,341667;23,570833;69,291667;2,379167
16/12/2015;0,2;914,0375;14,970833;19,179167;76,666667;2,6375
17/12/2015;0;912,004167;15,641667;21,741667;70,916667;2,116667
18/12/2015;0;910,195833;18,283333;23,4;74,708333;2,525
19/12/2015;2,4;911,854167;17,541667;22,129167;76,75;1,479167
20/12/2015;24,6;913,604167;17,908333;19,0625;93,041667;2,108333
21/12/2015;16,2;913,133333;17,7;20,170833;86,5;1,870833
22/12/2015;0,6;911,833333;18,775;22,854167;79,666667;2,0625
23/12/2015;0,2;911,225;19,491667;24,620833;74,791667;2,191667
24/12/2015;0,2;912,016667;18,304167;24,029167;71,666667;2,129167
25/12/2015;0;911,9375;19,233333;23,295833;79,708333;1,920833
26/12/2015;60,8;910,104167;20,004167;21,995833;89,458333;1,508333
27/12/2015;50,6;908,395833;19,283333;22,420833;83,583333;1,975
28/12/2015;2;908,6875;19,15;21,008333;89,375;1,229167
29/12/2015;18,4;910,270833;19,708333;21,583333;89,541667;1,554167
30/12/2015;5,8;910,091667;19,179167;22,633333;81,583333;3,766667
31/12/2015;0,6;908,416667;18,604167;23,5875;74,125;3,983333
01/01/2016;0,6;908,754167;18,641667;22,641667;78,916667;1,7
02/01/2016;11,4;910,754167;18,391667;19,920833;91,166667;2,254167
03/01/2016;1,2;912,029167;16,879167;19,170833;87,25;2,6125
04/01/2016;0,8;913,016667;16,020833;19,291667;82,708333;2,870833
05/01/2016;0,2;913,204167;15,629167;19,9625;76,625;2,75
06/01/2016;0;911,691667;16,345833;21,441667;73,791667;1,783333
07/01/2016;0;909,1375;18,75;23,083333;78,583333;1,525
08/01/2016;0;909,441667;18,2;23,233333;74,416667;2,233333
09/01/2016;0;910,6375;18,045833;21,516667;81,375;2,020833
10/01/2016;60;909,2375;20,195833;20,7;96,916667;1,708333
11/01/2016;28,8;906,5875;19,779167;22,4;85,875;2,5625
12/01/2016;30,8;906,304167;19,716667;22,233333;86,333333;1,670833
13/01/2016;0,2;907,266667;17,879167;23,275;74,333333;1,545833
14/01/2016;0;909,258333;15,670833;21,2875;71,458333;3,0375
15/01/2016;0;908,033333;15,933333;21,279167;72,125;1,8375
16/01/2016;0;910,016667;14,658333;20,804167;69,083333;2,3
17/01/2016;0;911,441667;13,395833;20,058333;66,708333;2,791667
18/01/2016;0;911,566667;12,75;19,95;65,75;2,3375
19/01/2016;0;911,1125;13,833333;20,2875;68,333333;2,433333
20/01/2016;0;911,579167;12,670833;19,975;65,833333;2,7125
21/01/2016;0;912,720833;13,820833;19,570833;71,125;2,729167
22/01/2016;3,2;913,558333;15,254167;17,316667;87,833333;2,475
23/01/2016;2;912,804167;11,320833;19,454167;66,833333;1,133333
24/01/2016;0;910,820833;11,866667;21,154167;60,416667;1,6375
25/01/2016;0;910,454167;16,35;22,775;69,458333;2,3
26/01/2016;0,4;908,654167;17,241667;23,866667;68,458333;2,3375
27/01/2016;12,4;910,65;17,883333;19,291667;91,583333;2,229167
28/01/2016;21,8;912,7625;18,516667;20,775;87,833333;1,95
29/01/2016;2,8;912,5375;18,7;23,033333;78,333333;1,858333
30/01/2016;1,6;911,970833;18,991667;22,358333;82,416667;2,708333
31/01/2016;0,2;912,120833;18,658333;24,358333;73,125;2,375
01/02/2016;0;913,45;18,091667;23,945833;71,916667;1,645833
02/02/2016;16,2;913,420833;19,141667;21,525;87,125;1,779167
03/02/2016;0,4;912,420833;18,066667;21,858333;80,5;1,845833
04/02/2016;11,6;912,1875;17,866667;21,266667;82,333333;1,7375
05/02/2016;1;913,241667;17,65;23,345833;74,583333;1,6125
06/02/2016;13,6;914,866667;18,120833;21,916667;80,958333;1,416667
07/02/2016;1,8;914,295833;18,725;22,033333;82,375;1,833333
08/02/2016;29,2;913,454167;18,5375;23,308333;77,041667;1,9875
09/02/2016;0,2;913,104167;19,541667;24,775;75,416667;2,866667
10/02/2016;40,8;912,675;20,1625;22,425;88,416667;1,179167
11/02/2016;28,2;912,791667;17,504167;20,566667;83,625;2,266667
12/02/2016;0;912,133333;15,5625;20,491667;74,125;1,8125
13/02/2016;0;910,4875;15,75;21,633333;72;1,6875
14/02/2016;3,6;909,416667;19,854167;22,483333;86,083333;1,745833
15/02/2016;6;910,5125;19,733333;22,745833;84,75;1,516667
16/02/2016;8,8;911,220833;19,083333;21,383333;87,708333;1,8875
17/02/2016;5;910,691667;19,45;23,533333;79,916667;2,154167
18/02/2016;0,4;911,125;18,5375;24,016667;73,666667;1,704167
19/02/2016;21,2;910,629167;19,704167;23,4625;81,333333;1,166667
20/02/2016;0,8;910,683333;18,9375;23,866667;75,125;1,7
21/02/2016;10,8;911,1125;19,016667;21,5625;86,208333;1,729167
22/02/2016;4,4;910,658333;18,8125;19,525;95,958333;1,379167
23/02/2016;90,8;911,354167;18,904167;20,275;92,208333;1,904167
24/02/2016;3,6;910,795833;17,4;21,229167;79,25;3,5
25/02/2016;0,8;908,841667;17,833333;22,254167;76,5;2,729167
26/02/2016;1,8;907,891667;18,379167;23,2875;74,625;2,883333
27/02/2016;0;909,370833;18,283333;23,020833;74,833333;4,054167
28/02/2016;0,4;911,254167;19,1;21,054167;88,833333;1,958333
29/02/2016;10,8;915,6625;14,3625;19,245833;74,958333;2,475
01/03/2016;0;916,041667;13,175;17,9375;74,916667;2,358333
02/03/2016;0;913,466667;15,691667;18,941667;81,833333;2,2875
03/03/2016;0;906,325;17,395833;21,108333;80,916667;2,741667
04/03/2016;6,6;906,204167;14,091667;20,6125;67,458333;2,616667
05/03/2016;0;909,5375;15,583333;20,7375;75,25;2,104167
06/03/2016;0;911,7;15,795833;21,658333;72,625;1,754167
07/03/2016;0;912,816667;17,0375;22,616667;74,708333;1,970833
08/03/2016;0;913,445833;18,05;21,641667;81,833333;2,0375
09/03/2016;32;911,033333;19,045833;22,933333;80,541667;1,729167
10/03/2016;21,2;907,2625;17,808333;21,054167;82,541667;2,341667
11/03/2016;1;907,025;16,266667;21,741667;74,25;2,5
12/03/2016;0,2;912,458333;11,716667;19,083333;64,458333;1,958333
13/03/2016;3;917,120833;13,84;16,4125;84,6;2,454167
14/03/2016;0;917,4625;14,7;17,7875;78,85;1,429167
15/03/2016;0,4;917,3125;17,504545;20,4625;83,636364;1,9875
16/03/2016;0;917,929167;16,814286;21,054167;76,285714;1,925
17/03/2016;0;916,429167;16,34;20,908333;72,65;1,9875
18/03/2016;0;914,766667;16,582609;22,0125;73,608696;1,65
19/03/2016;0;914,408333;17,6125;22,795833;75,583333;1,954167
20/03/2016;0;914,783333;17,270833;20,920833;80,125;1,783333
21/03/2016;0;913,5125;16,225;22,120833;71,25;1,533333
22/03/2016;1,2;912,120833;17,255;19,45;87,05;1,975
23/03/2016;7,2;912,091667;17,904167;19,466667;91,208333;1,591667
24/03/2016;10,8;912,825;15,6125;18,733333;82,583333;2,166667
25/03/2016;5,6;911,445833;null;19,354167;86,466667;2,25
26/03/2016;0,2;909,954167;16,036364;21,916667;70,227273;3,579167
27/03/2016;0;912,2;11,966667;20,229167;61,583333;2,958333
28/03/2016;0;913,275;11,095833;20,170833;58,583333;1,866667
29/03/2016;0;914,633333;16,010526;20,9625;71,157895;1,783333
30/03/2016;0;915,925;16,815;20,591667;79,2;1,533333
